text,sentiment,score
might break eat buffalo wing tomorrow,neutral,0.5431638956069946
"sittin w/kayla, realli realli reallli dis-lik brother. know stop. i'm wait day one",negative,0.5706483721733093
fed bokki mani birthday treats-sicko,negative,0.7426133155822754
"'s kinda bummed. agenc told look go for. ladies, pleas help creat look",negative,0.927061140537262
work laptop offici dead .. happi all..,negative,0.9930021166801453
"goodness, freez !!!!!",positive,0.5117937922477722
@heidimontag put him!!!!! listen mom,negative,0.6081353425979614
stuck pari can't even travel franc (for work),negative,0.9835875630378723
"@joannafbeckett, think there one close by. last time checked, closest one 70 mile away!",negative,0.5655931830406189
aaaaand back literatur review least friend cup coffe keep company.,negative,0.5193416476249695
worri get $900 even though paid buttload tax last year !,negative,0.6112688183784485
"okay, so.. still school!!!!",negative,0.7638365626335144
phoneless ...now sleep,negative,0.9892011880874634
"reek alcohol dentist morn + drunk put tshirt, realis huge stain. dentist look disgust",negative,0.9910666346549988
realli cold,negative,0.6023781299591064
cant sleep want dream!!,negative,0.8096857070922852
can't sleep hate night tri go bed earli stay awak hours. poo!,negative,0.9911903142929077
@rootbeersoup yeah. bad peopl like certain burrito- man exist.,negative,0.9534411430358887
@cronotrigg that sad.,negative,0.9521655440330505
found mum adopt aunti twitter.. check mum tessm64 awesom aunti tania38,neutral,0.7906501889228821
"cannot sleep....wid awake!!...and gotta go work later too. boy, go crappi day.",negative,0.9939830899238586
struggl eam law,neutral,0.5844818353652954
can't sleep like http://twitpic.com/2y3ti,negative,0.9350141882896423
bout start 24. poor linni keep eye open. tire work tomorrow morning. night @ilovefatsusan.,negative,0.9650459885597229
4 year old (18 year old) drive around twist...i want like,neutral,0.6568413972854614
"well, sucked.",negative,0.8352834582328796
place 3 days...ani help get packing/painting/clean much appreciated. oh. rip wall,negative,0.7914537787437439
"open partial frozen beer= beer toaster, oven counter. kitchen smell like run speakeasi",negative,0.9225014448165894
@stewiebrittani dont even know ride,negative,0.7686433792114258
"@monasmith sadly, yes. think need council",negative,0.6485230326652527
"make readi school...don't feel like going, two test",negative,0.7989163994789124
smug gone. train also fail turn i'm head victoria follow unpleas tube ride city.,negative,0.967170238494873
anybodi know ipod went?,neutral,0.7342270016670227
"aww earthquak itali made sad saw pic news, terrible.",negative,0.9707489609718323
@lilibat never abl afford get out. i'd much rather go extract continu deal now.,negative,0.966556966304779
pet care peopl tri run other business? send suspici e-mail fish info?,neutral,0.6363304257392883
@kameelahwrit &lt;33 codez....they'v mia tho,neutral,0.5005089044570923
@reannaremick doesnt work cell go sleep! =p,negative,0.9614914655685425
go nice tomorrow rain come back. nice weather birthday,positive,0.7437207698822021
@taliasunset rock band hard..on expert!!!,neutral,0.463642418384552
@beachbassbone: roomi home day. scratch door. comfort goto larg laundromat machines.,negative,0.8175228238105774
"one hardest thing schedule, one chat end day usual",negative,0.9850438833236694
kill charact one favorit show i'm upset,negative,0.9459357857704163
jealous friend got see new star trek film austin tonight.,negative,0.7035001516342163
listen q! got realli bad headach drivin lesson ten mins.... lucki wana sleeep!,negative,0.9638854265213013
"@steve_buscemi shut you...i hungry! britain, home bore suckassi breakfast world! miss dennys!!",negative,0.8025552034378052
good morn everybody! pkoi fai pas beau bon coffe time!,positive,0.9563111066818237
work,negative,0.5197992324829102
essay time....,negative,0.6686156988143921
@chauncey78 hey u talk mom.. r home yet? hope r ok.. wish come home 4 easter..,neutral,0.6919046640396118
"@endearingevania sure wish could go guy tmrw. per usual, school interferes.",negative,0.9080517888069153
@widyatarina say what??? kal penn leav house?! noooooo!!! awww... total miss tonight,negative,0.9529961943626404
no! lost loyal,negative,0.6817169785499573
play anoth hand bad lost half stack,negative,0.968731701374054
6.20pm - earli day looooooong night work,negative,0.6005072593688965
@yaykimo sad last season. wanna see spencer call lauren!,negative,0.7206900119781494
im done edit &quot;th phipstape&quot;. back 2 crack brew see got............. tree though,negative,0.47742557525634766
@rj know half mean,neutral,0.5673352479934692
homework homework homework,neutral,0.5282977819442749
"work heart today, doubl weight station. result: stiff pull muscles... ouch!",negative,0.8365028500556946
@melamachinko feel bad unfollowing.,negative,0.9776284098625183
"so... tired... god hate new job, two day",negative,0.9943812489509583
sad kutner kill fav show house!,negative,0.928840160369873
happi coach stringer (hof c/o 2009!)...now finish term paper,neutral,0.6138209104537964
feel like shit. way want spend birthday eve,negative,0.9552257061004639
"far 311 site put together, check updat made......",negative,0.5566226840019226
lot mind. need make moneys. ideas. nowher hiring!,negative,0.7106130719184875
@emiliexclarkex miss,neutral,0.6291877031326294
@stephenkruis i'm sorri hear dog,neutral,0.5749366879463196
much internet. plagu,negative,0.5804811120033264
miss ex soo much,positive,0.6038784384727478
sod m25 http://twitpic.com/2y3y0,neutral,0.7113745212554932
oh thought pirat bay trial verdict today :-s appar 10 day,negative,0.6652891039848328
@featherinair call back.,neutral,0.5003761053085327
"studi hall now, log immediately. http://plurk.com/p/mzxbg",neutral,0.5854277014732361
tire im cri reason all. im tri get hour half tonight. half got last night.,negative,0.9733789563179016
"total like... four girl options, none seem viabl",negative,0.9587647914886475
"far 311 veiw site put together, check updat made......",negative,0.5000172853469849
listen bjork full love... cri,positive,0.8843308091163635
"omg hills! love money2, aww think becki buckwild goe",positive,0.9192216396331787
crave tantan nabe http://plurk.com/p/mzxc,neutral,0.7315656542778015
c'mon sean man,negative,0.6141520142555237
watch &quot;a leagu own&quot;...mak miss mint chocol ice cream cone grand fuck.,neutral,0.5205522775650024
"lost phone where.mayb grass, long, hope rain",negative,0.7494431734085083
@tomatosalsa hope refer say hello new stalker lol,negative,0.6482667326927185
@brettyboo u sleeping?! ur gonna night ur bike ride?,negative,0.8476834893226624
"@slessard but, but, . . wanna listen master too!",neutral,0.4585230052471161
"@sephystryx i'v look good stuff write, also load uni work",negative,0.3845991790294647
feel unloved. drop 2 tweeter,negative,0.9797965884208679
"london day thursday, gonna raining, oh fab see much london eye! still robbi care bless",positive,0.4186997413635254
complet wipe reload 8900.... lost bbm contact go bed sad.,negative,0.9951203465461731
@mykel sayyyi whaaaa? invited...,neutral,0.705704927444458
sleep bad consid workshop start today. begin sore throat though,negative,0.9447793364524841
@astewart87 oh gosh made emot haha idk why!!! dont want get old,negative,0.8056051135063171
we'r go post stori manual due twitterfe problem. that we'v quiet late ....,negative,0.9781861901283264
like lukewarm shower,negative,0.6199150085449219
@linuxfound - contact need 1099 freelanc work linux.com throughout 2008? never got one.,negative,0.8152793049812317
"@skylineking722 connor, me, febi realli realli mad me??",negative,0.5916181206703186
"need help?! want buy macbook pro, still inlov old powerbook!",negative,0.6879728436470032
@michaeltao man america .. borez anyway lol realiz sent msgs here. idea. flash,neutral,0.6938220858573914
@hellivina @ihop g'knight love ladies. i'm sleepi,positive,0.9497336745262146
anybodi know get electrolyt back order? vitamin work? feel sick.,negative,0.904021680355072
"@sudam08 yes, someon read post proper",negative,0.518101155757904
almost italian homework! weeeeee.... understood doing.,positive,0.4243283271789551
turn light on? time get ip,negative,0.7568913102149963
@therealnph twitter hate us then.,negative,0.9491373896598816
hate fact i'm genuin excit last tweet,negative,0.8496336340904236
@celesteclara can't sleep either,negative,0.894411563873291
"@theblondetheori itali earthquake, sad news day.",negative,0.9393613934516907
@champagnemanoir rain today . garden realli need quit bad.,negative,0.737285315990448
yawn yawn yawn!! 10 minut bed,negative,0.9284655451774597
@majesticflam ouch - sound sucki,negative,0.8836873173713684
@bengottlieb great idea itun promo code - work uk itun store though,positive,0.6539269685745239
@mattycus *cry*,negative,0.8048844337463379
"@rumlov empti rum barrel sad rum barrel. *shake head* horror, horror.",negative,0.9608297944068909
sleepless night,negative,0.9451438188552856
@billybush admit fake,negative,0.8974530100822449
@batmannn love chutney......,positive,0.8485954403877258
got high bore today scan 24 page daddy. it!,negative,0.8122718334197998
@misterphipp cook risotto without me!!???,negative,0.9751111268997192
keeeerrrrriiiiii!!!! realli noth better post thing 224am.....wonderfullll. say alot.,positive,0.898812472820282
yay basebal season! boo yanke lose first game,negative,0.8486372828483582
lost suck ... work today,negative,0.9582282304763794
omg exam kill could know differ haif circl hemispher &lt;/3 &gt;,neutral,0.7608457803726196
bed... sudden feel wish w/me... goodnight twitterfam,neutral,0.4883418381214142
@rachelcmrn like goodnight,positive,0.5061684250831604
greaaat lappi turn wtffffff,neutral,0.6153144240379333
"@m4rkm stuck traffic then? journey traffic free morning, help.",negative,0.9219270944595337
lookin like all-nighter. hate,negative,0.9655238389968872
@vernonhamilton stranger,neutral,0.5480818152427673
"debbug old vb6 code, day could start better . . .",negative,0.8552881479263306
@toddlington quarter percent babe darn,neutral,0.6446757912635803
"come cold bad allergies. either way, i'm miserable!",negative,0.9443932771682739
"can't believ cutner dead house! sad day. santa rosa, ca http://loopt.us/orpl3a",negative,0.9623814821243286
damnit realli dig season reaper http://www.tv.com/story/13720.html?ref_story_id=13720&amp;ref_type=1101&amp;ref_name=stori,negative,0.5571662187576294
"gah, comcast doubl cable/internet bill w/out tell us, quitting. anyon suggest afford compani bay area?",negative,0.7478275299072266
"anoth earli morn duchess, although manag cross leg time",neutral,0.64768385887146
@alexbigman left without say hi!,negative,0.9631742238998413
"l want, can't sleep",negative,0.8615588545799255
"@tracydowd xbox show three red lights, mean dead need fix month microsoft hq.",negative,0.9730504751205444
"king size bed nice sad lone hubby, puppy, kitti whole confer thing.",negative,0.4415929913520813
im boredd. gah wish could sleep get ive toooo muchh cooooffffeeeeeeee bahaha,negative,0.8591428399085999
@whyinthehel may butt again. i'm done nosey. sorri convers interesting!,negative,0.8500103950500488
@smokey_robinson fell list...did offend you?,negative,0.8969094753265381
"18 week till sister home.. miss call, again! worst feel world.",negative,0.9945108890533447
gonna tri get sleep hotel room,negative,0.6395148038864136
@chimpytwit brilliant idea. bring much think spend &amp; i'll swap you. bring brolli,neutral,0.4291735887527466
@simonekali get autograph shout out! record though. comput dead can't listen.,negative,0.9520658254623413
rt @kimkardashian khloe got fire apprentic,neutral,0.5690528750419617
biolog class. lip hurt,negative,0.9300215840339661
sorri next tweet...,neutral,0.7221791744232178
grr go school today,neutral,0.5727304220199585
@jennlopez get hd tivo got set tonight order get channel 40 - 59.,neutral,0.6589511036872864
@mouthsex ask everyon yesterday singl tweet back,neutral,0.6230682134628296
@adam ruddi money!! like it!! still wait here.... oh surprise... state too?? hmmm....... seriously!!,positive,0.8690965175628662
@kal_penn sad kutner favorit new team!!,negative,0.3757916986942291
@marcusmim wow get &quot;hello&quot; u suck,negative,0.9255406260490417
"bedtime, school tomorrow, still book broke suckssss",negative,0.9805671572685242
seat help babi papers...wel forc seat im sleepi,neutral,0.5584834814071655
synch contact old mobil iphone. import work well,negative,0.7242968082427979
can't concentr,negative,0.7814674377441406
i'v spent 1 hour enter bureaucrat nonsens march. wast time,negative,0.9847431182861328
nw confus ever!,positive,0.6464201807975769
"feel well again. stupid migrain make tummi upset. whole bodi aches, shoot now.",negative,0.9614930748939514
read buyolog bedtime... great premis turn &quot;ok&quot; book - lot info alreadi knew,positive,0.7727895975112915
"home! realli wana sleep, due wast free line town assign finish",negative,0.5513355731964111
@hellobeb also send updat plurk upload photo twitter! didnt see updat plurk? zero?,negative,0.7119721174240112
omg... &quot;th reader&quot; make,neutral,0.6281600594520569
"@cloudpimp d'oh! least get decent exchang rate moment, sterl still get flog",negative,0.7460447549819946
tri download tweetdeck wont download,neutral,0.7223969101905823
there inch snow ground (and counting). i'm worri poor flower,negative,0.9701502919197083
@dweeman happi camper?,neutral,0.7834364175796509
"@dkoenig thank man. i'm grateful. feel unworthi attention, though, i'm myself...",positive,0.7876848578453064
@t_wolf miss u too. i'm total comin back tho! lastnight sooooooo much fun!,positive,0.968227744102478
@sniffinglu ohhh. love it. ps i'm sad get hang,positive,0.5385583639144897
somehow still end place,negative,0.8403782844543457
"@kisluvki oh sad, poor boy.",negative,0.9611030220985413
"@jonathanrknight @silver_tulip27 um, would hell fug poker dog pant cruise! hi jonathan, sorri miss",positive,0.5200274586677551
i'm homework. gosh darn hard!!,negative,0.8836461901664734
definit vacat me... http://plurk.com/p/mzygb,neutral,0.6402849555015564
studi group extraordinar leav campus...som tort outlin finished-good thing-but sleepi h*#@...will back@ 7am,negative,0.7271127700805664
"can't airfar go down? or, live texas!! know i'll abl make iowa.",neutral,0.6316685676574707
@j_stricko found pretti frustrating. stupid monkey,negative,0.9821488261222839
"@lenesha im feel well, mommy...",positive,0.6007461547851562
"@lovebscott nope, i'm right along wit you!",neutral,0.45795774459838867
murder? gotcha. cant believ,negative,0.7799972891807556
@nbensalem i'm sit hous i'm sooo look forward one class tomorrow.,negative,0.6297895312309265
"order matern cloth online, came today. got someth strang order, size. stuff missing.",negative,0.8622079491615295
@citizensheep,neutral,0.6738544702529907
@thesage1014 wish could! gotta work though,neutral,0.5559566020965576
@seaghostdesign happen saturday? didnt show up...,negative,0.9186561107635498
@girlsgonechild,neutral,0.6466343998908997
can't fall asleep,negative,0.7990359663963318
mouth ulcer pain talk eat!,negative,0.8321488499641418
"@danphelan urgh, video, cut robot part!!!",negative,0.6586098074913025
dog can't move anymore. pray okay,negative,0.9165944457054138
@kal_penn pretti much fave...not much reason watch,negative,0.8020457625389099
@artistbabe tht annoy &amp;definit bitchi enough def broke like everyth me. prolli even kno oct. 5!,negative,0.3859168291091919
@mileycyrus hahaha dont like one time ny got 30 min sleep got sick love you!!,negative,0.7674568891525269
@normalguyguid can't! much learn wwi tomorrow noon!,negative,0.6568760275840759
new post! http://tinyurl.com/cexkqi,neutral,0.6960020065307617
@graemearch sad innoc sell too!,negative,0.9601902365684509
dang abl get workshop run web direct,neutral,0.6284224390983582
"@benpritchett good me, find me?? good hear ben! still video game book...i apolog",positive,0.7312669157981873
jap girl ? they'r leaving!,negative,0.899466872215271
poor littl girl baaaad rash bum isnt feel good,negative,0.9764971137046814
@nicolerichi yes! vhs. cri old man die,negative,0.5502728223800659
"argh, got earli girl aloud fresh squeez video",neutral,0.574222207069397
"#travian total cost atk aggressor: 273,310 resourc said done. i'm guess he go let slide.",negative,0.9669080376625061
wait kelli call.,negative,0.7775312066078186
"mhm, good day blah blah blah",positive,0.9388792514801025
"@octopuseatspi got chezburg book lobo, look wif",neutral,0.7031450867652893
"i'm tri work last assign year, can't get spark. want lay grass read.",negative,0.7370200753211975
@robertfperez ugh cours thursday friday..sat kid,neutral,0.7335022687911987
@kal_penn oh gosh. i'm still ~emotionally~ die fact kutner gone! arggg. kal ily.,negative,0.9302652478218079
@kaozdesign think found face...unfortunately. find yet?,negative,0.7610849142074585
see shouldnt made stomach flip like,negative,0.7498264312744141
headache... pleeeeas go away,negative,0.9800804853439331
@siddharth_ind yeah do. applic run everi minut add-ons. conflict time,negative,0.6588818430900574
pretti good coach except talent trounc except coach pretti good talent. msu,positive,0.8059682846069336
hate tuesday,negative,0.8940759897232056
@graced &quot;hair&quot; can't deal,neutral,0.621869683265686
feel like i'm stuck rut. wait hear back school kill me. also decid take break #wow awhile.,negative,0.9922875165939331
need new glasses...min hangnon 1 arm,negative,0.6314460635185242
meat week day 3: tummi hurt everi night,negative,0.9544267058372498
&quot;fake&quot; verruca twitter?... i'm sad.,negative,0.9523133039474487
phone besti shower.. confus know,negative,0.502615749835968
"@sirrah21 aww poor froofroo, way late",negative,0.9840881824493408
miss 808 fam,neutral,0.5441465377807617
@officialprofoz sed puerto rican,neutral,0.6617352962493896
@joefernandez @klout think sell you?,neutral,0.7533190846443176
"@simx yeah. alway slow end ï¿½ï¿½also, take that! win.",neutral,0.40549176931381226
"@pornstartweet wanna go, 20!!!!",neutral,0.6092975735664368
@lovemeagan mss snippet hun?..wt may ask?..i wanna hear,neutral,0.7181395292282104
"know! big love, true blood unit state tara long wait seasons!",positive,0.9467077851295471
@sensesdestroy wanna go lamb god,neutral,0.6570431590080261
sad lost hn arm band...it disappear,negative,0.9620245695114136
set alarm wake up... want speak sis africa skype - miss sooo much,negative,0.5012590289115906
awh damn! puppi tick,negative,0.4391564726829529
"|h|ous made sad. oh, kutner",negative,0.8135286569595337
@_saffron not? :[,negative,0.6556599140167236
keep looking...i know read gonna hurt still look! guess girl thing &amp; need get him.,negative,0.8847402334213257
need hugs/snuggles...,neutral,0.5267967581748962
"@health4uandpet saw one gsd cover them, could stop crying. bawl bawl",negative,0.8892921805381775
rachel jessi r make work thank guy,positive,0.9718868136405945
i'm wish time,neutral,0.5118072628974915
@mycaricatur bit got realli said bab bad mum i'm sure hurt even though laughing.,negative,0.9756534695625305
want go school tomorrow.,negative,0.5170113444328308
use term &quot;fail whale&quot; client pitch last night. incomprehens corp twitter done much lower org,negative,0.988335907459259
@rootbeerfloats8 hate billi now?!,negative,0.9363240003585815
2-day work-week..fast-forward thursday pleas,negative,0.9038770198822021
@snaprebelx omg love show. would mad. feel ur pain im sorri spoil u,negative,0.4548315405845642
possibl die coughing? suck ill,negative,0.9322633147239685
cant believ go way barn work today....instead 5minut walk st john wood,negative,0.5693233013153076
@paulieseow hahahahahah easili make ice milo,neutral,0.7385019063949585
best friend shitti simultaneously? u least take turn hurt feelings? jerks.. go 2 sleep.,negative,0.9897273182868958
#art regressing...,negative,0.5708017945289612
@onlysweet know dance.,neutral,0.7406986355781555
@laurwee_boo im ok guess hard day,negative,0.7889165282249451
jade look new home... http://apps.facebook.com/dogbook/profile/view/4744827,positive,0.596427857875824
damnnn! miss 11:11,negative,0.9159432649612427
"@sarahprout tweetfind hate troubl background twitter,what think?",negative,0.9411202073097229
@twilighter4lif lol yeh ill studi stupid uni. 2 week im holidays! yay! plus birthday next week woot,negative,0.9260260462760925
"@transbay &quot;sfmta budget propos hearing: tomorrow, april 7 2:00 pm (citi hall, room 400). sadly, cannot attend.&quot; neither.",negative,0.9161413311958313
afraid g.i. note read themselves.,negative,0.8919116854667664
*sigh* rain??? decid show up? move away! invit tuesday-parti (this start hope for),negative,0.8870238661766052
"_secretgarden_ gotten porn spammer check followers, tweet like that.",negative,0.5900869965553284
somebodi sell japan releas first album e bay $25. damn that it? classic worth that!,negative,0.9428923726081848
@charlen disqus integr convers mani platforms. heard abt js-kit,neutral,0.7479462027549744
advertis fake loui bag 100% authent googl i'm pissed!,negative,0.9702513813972473
can't sleep dam nap lol... hot,negative,0.8339490294456482
keep looking...i know read gonna hurt still look! guess girl thing.,negative,0.8249881267547607
"@henrygooden @oddchicken went month half ago, still open then. smelt realli good, get sick",negative,0.9172846078872681
readi go bed..long day tomorrow,negative,0.9547281265258789
job searching.....fyi: yahoo hot job suck! .. im never go find job,negative,0.9906236529350281
"electr today, tweets.",neutral,0.753520667552948
@big_think zack tell edit bio/profile? creat login differ co site get answer bt techhelp?,neutral,0.7312960028648376
"morn all, starv die cuppa can't cos doc fast blood test littl",neutral,0.623358428478241
tire morn - idea why! great start day,positive,0.9539903402328491
"morn all, i'm back littl break computer. back work today",negative,0.6436619758605957
mobilityvic.org launch. grog nice video pwc though,positive,0.6344270706176758
still &quot;followers&quot; pleas some1 inform works????,negative,0.7831752896308899
miss right now. need hug,neutral,0.5584462285041809
tri get earlier today........didn't work,negative,0.956601083278656
omg revis revis revisions! feel like wast amaz beauti day today pointless work,negative,0.9948457479476929
foot commiss ouch! run morn help...not smart.,negative,0.971775472164154
"shower, hope wake last. oh, synth experi yield noth last night",neutral,0.5926393270492554
realli bore realli sleepy...and mad can't find custom lanyard maker wont make buy 1000000 minimum,negative,0.9814666509628296
@cmykevin ooh nice! william sonoma alreadi got me.,positive,0.9280707836151123
i'v final given in. malaysian restaur wait nasi lemak teh tarik. mereka tak faham bm... http://twitpic.com/2y4bh,neutral,0.7892519235610962
waitin 4 theori test centr 2 open,neutral,0.7483813166618347
"got woken mornng 7am - damn lorri , van car accid outsid main road also caus car alarm go off.",negative,0.992639422416687
think need get laid. sad revolut earlier rofl,negative,0.8595854043960571
@ourcitylight sudden!!,negative,0.7612958550453186
want amanita ...someon made feel unliving.,negative,0.9409677386283875
@lanarisqu hahahahhha!! how food poisen going? gone away?,negative,0.9820058345794678
@missxmarisa heard hannah yet!! disappoint,negative,0.9170582890510559
@hutsoncap everyth alright?,neutral,0.6684420108795166
procrastinating... feel ill.. want go bed.,negative,0.9880924820899963
@danielhalpin gonna tri find sport bar watch at... got chanc though think,neutral,0.75339275598526
want go home watch hill,negative,0.5056592226028442
@sarmar guess i'm funni,negative,0.6043392419815063
@moethebeat aww moe! plan leav tomorrow even gonna town chance?,neutral,0.7406768202781677
"wanna write, i'm cool enough make storylineee.",neutral,0.6866913437843323
"@grip agreed! love sound, hate everyon know",positive,0.634949803352356
@brendamew2 art tomorrow. nice see join twitter!,positive,0.8004270792007446
"sigh, think pms make mind total over-analys thing make sad",negative,0.9819154739379883
@doriantaylor one outsid patio. name rex. gardner took down. rip rex,negative,0.6162348389625549
ooops. ate panini w-mart cold say need thorough cooked. tast raw. die nao f. poisoning?,negative,0.8631735444068909
good morn raini franc garden today.,positive,0.9482791423797607
"ever day stay bed, today",negative,0.7182141542434692
got take cleo vets. sure what wrong feel sorri herself.,negative,0.6230313777923584
"today day 1 fast &amp; feel may break b4 go 2 bed must hold til end wk! must stay focused, wish luck...",negative,0.8644481897354126
extrem jealous...,negative,0.920799732208252
@kimmyawesom ohhhh suck love summer set.,neutral,0.44744011759757996
@dayde tell forgot password &amp; give new one. way prevent ton spam,negative,0.9784396290779114
bedtime. wake call 7am,negative,0.7724962830543518
glad made work - extra hour paycheck. still wait one lost though,negative,0.9369157552719116
"mum taken hospital, know what wrong, vomit sinc yesterday. rush back get hospit",negative,0.9840413331985474
congest nose,negative,0.795543909072876
can't sleep. need talk someone.,negative,0.970008373260498
"@penalba por favor decim ke esta involucrado en esa pagina nicatrolls, they'r cancer that kill /b/",negative,0.7603715062141418
"cold tire write good twitter. everyon obey cop tonight, total dissappointment. close",negative,0.958720326423645
life get worse &amp;&amp; worse,negative,0.9846187233924866
@dnwallac - shudder shake,negative,0.8914108276367188
"sort brekki kid horribl place call work, boohoo",negative,0.8925877809524536
condol natasha richardson famili,neutral,0.5889714360237122
@littleyellowjen think ily?? nawwww,neutral,0.5123032927513123
where derrick http://ff.im/-1xwx,neutral,0.7391199469566345
need stop sleep day.. caus problem wide awak 2:45am...,negative,0.9684640765190125
miss today ellen,neutral,0.6347017288208008
sudden miss flintston vitamin tablet soooo gooood,neutral,0.4941553473472595
@mattpro13 legitim good cop,positive,0.940860390663147
@onlytose twitter tooo.,neutral,0.5419867038726807
@pealuh think need go twitterhol anonymous......,negative,0.5796210765838623
@lizhenri heard sha.,negative,0.5166526436805725
heart broken.,negative,0.933467447757721
forgot sleep,negative,0.8481643199920654
morn everyone! serious need decent coffee.. cater open yet 08.30?,negative,0.5938718318939209
@mostazzza im sorri i'v fail,negative,0.8127284049987793
@codaqueen oh wait 1 oakland 18th. can't understand 1 &amp; oakland,negative,0.5675333142280579
miss talk bff da phone!!!!,negative,0.7561617493629456
wonder stupid need eat fish guess *sigh*...,negative,0.7834391593933105
miss old friend elementari an middl school,neutral,0.6273507475852966
@twitter pleas fix http://sp2.ro/5b7bdb brake extern twitter avatar search,negative,0.5727362036705017
look like i'v miss yet anoth job someon pleas employ me! haha,negative,0.975446879863739
"@tacc dang, i'll get hous itunes. hear devast episod",neutral,0.6467500329017639
wow.... shout box kick can't get back in. guess mean good night,negative,0.8990943431854248
slideshar emb code annoy me. sorri tini emb #fail,negative,0.8939607739448547
@flawless326 babi eat 3 prune today final went ! poor babi,negative,0.9525333642959595
i'am bored. noth do!,negative,0.9358509182929993
morn - 1st appoint day - dentist !,neutral,0.6110422611236572
"@amyserrata wrote album, ironically, singl write",negative,0.5704650282859802
someon pleas take gossip girl away me. i'm addict,negative,0.9739872217178345
good night swetdreamss everyone jare never chat kyte puff,negative,0.8744684457778931
horribl sore throat hurt,negative,0.9761297106742859
"time get dressed, suppose...gah anoth workday",negative,0.771692156791687
"self: lick pud seafood fork, enjoy slowli lick spoon",negative,0.5958479046821594
readi go premier realiz dress,neutral,0.6121165752410889
make happy! again. wish wan't afraid fli http://tinyurl.com/64skpp,positive,0.9014340043067932
@eyrro awwwww bummerr...sorri miss,neutral,0.43022605776786804
wake sound jackhamm pleasant way start day.,positive,0.7638841867446899
@almostcool i'm,neutral,0.6469326019287109
"@jon8737 total made night, lmao. like scream focus 900 mph song",positive,0.908607006072998
nevada realli long gas pump good note $5 slot machine!! love gamble!!!,positive,0.95661461353302
@amirrabennett nope. babi due 5th may! get closer still 1001 thing done,negative,0.7840616106987
headach,neutral,0.5637246370315552
still effinggggg sick get better?! ughh,negative,0.9659685492515564
still bed donï¿½t want anyth else. univers callung loud,negative,0.9291441440582275
seattl tents! miss t.o. peepz tho,neutral,0.532622218132019
make happy! again! wish afraid fli http://tinyurl.com/64skpp,positive,0.9014794826507568
errrggggg! tummi hurts.,negative,0.8914524912834167
"thought would interest get f1 updat twitter, slight regret decision, can't see anyon els updat",negative,0.7768484950065613
rip switcheasi color,neutral,0.6988868117332458
fail song,negative,0.8110277056694031
poor mel. feel pain.,negative,0.9627801179885864
ugh. still work project take small break,negative,0.9765800833702087
one day go school day someth excit happen parliament squar,negative,0.5535072088241577
@watko shock not!,negative,0.9183592200279236
"today less interest day twitter. @cboyack , @igeldard , @iidiocraci kind quiet today",negative,0.9434136748313904
@courtneybrwn awww thanks.. hate sick,positive,0.5711168050765991
vip guest today -________-&quot; blohheee hate,negative,0.6117518544197083
earli,neutral,0.5872440338134766
fuck youku want watch skins.,negative,0.9759969711303711
forgot phone car i'm scare go outsid get it.,negative,0.9834822416305542
total forgot go fishey 2night u thursday.... btw.... i'm late hills... lol,negative,0.9606146812438965
total shock episod hous eve lost one favorit characters.,negative,0.9449485540390015
@offbytwo see doctor hope?,neutral,0.7913864850997925
pass first part cset miss 5 ef points!,negative,0.9620026350021362
"@kevinpeterson 2g case like that. scratch void warrenty, dent do... found",negative,0.6888900399208069
"chap lips, boo",neutral,0.46850910782814026
@ryleebeth ye im sad...but weird enough shes lettin go 2 da party?? confus parent r?? lol,negative,0.9685283303260803
@kimboinlimbo chanc come back it'd 20 min faster javelin though,negative,0.7163023948669434
bore lone,neutral,0.5545796751976013
back classic raini amsterdam day,neutral,0.7073182463645935
feel like cri that sick feel,negative,0.9790298938751221
@horrors_wench toooooo! feel like i'v verg anxieti attack day.,negative,0.8002053499221802
"woke hour ago ... i'm hard time go back bed lakewood, ca http://loopt.us/rywlhq",negative,0.9434550404548645
go sleep lili rocki &lt;3 johnathon busi watch batman movi http://twitpic.com/2y4j5,neutral,0.7792357802391052
@gaspitsnicol sigh most midd hsnging friend damn grow : p,negative,0.4286692440509796
@mrskutcher *lol wish bad sync. germani right subtitl dont work all. lol,negative,0.8866024017333984
@alyssaspear i'm sorry. mayb walk around goofi store would help...hint hint! &lt;3,negative,0.4508519470691681
@contempt heroic ever go through! sorry!,negative,0.986902117729187
im tire morn cold shower water!not happi,negative,0.9675515294075012
"haha i'v grandma 2 days. even 5 hous away, i'll still miss",negative,0.9453610181808472
clear desk...,negative,0.8607324361801147
w/ everi person there. get pic phone die sign shirt amaz word cannot describ skip mel lol,negative,0.8848116993904114
cri inside. pleas oh pleas let rain warm.,negative,0.6340863108634949
@thecoolestout,neutral,0.5171874761581421
"pack overnight bag tomorrow, go hospit",negative,0.6033774614334106
@gaspitsnicol sigh most miss hsnging friend damn grow : p oh yeah miss abl spell lol,positive,0.694791853427887
@glava lol. u read bio spelt name wrong darylo ... ahem ;),neutral,0.62796550989151
"guten morgen. get readi go phantasialand, cologne. yay! booooo, last park holiday",neutral,0.5968620777130127
@la_discoteca saw im sorri,neutral,0.6624141335487366
: @nikicheong remind #krispykrem http://www.krispykreme.com.my/ land msia ugli websit,neutral,0.594602644443512
@guykawasaki that sad goats. wa-ah-ah-ah-ah-ah!,negative,0.976164698600769
